"id","college_board_id","school_name","course_record_id","course_title","transcript_abbreviation","course_number","course_length","subject_area","discipline","uc_honors","cte_industry_sector","cte_pathway","school_code"
"728","052860","Mission Bay High School","ABBWX2H","History IB HL1","HIST HL1 IB2(P),HIST HL1 IB1(P),HIST HL1 IB1HP,HIST HL1 IB2HP","6723","Full Year","A","World History / Cultures / Historical Geography","IB","","","350"
"729","052860","Mission Bay High School","AK5QENW","Mandarin Chinese 3-4","MANCHINESE 3, 4 (P),MANCHINESE 3,4 IM (P),MANCHINESE 3P,MANCHINESE 4P","2353","Full Year","E","LOTE Level 2","None","","","350"
"730","052860","Mission Bay High School","AK5QENW","Mandarin Chinese 3-4","MANCHINESE 3, 4 (P),MANCHINESE 3,4 IM (P),MANCHINESE 3P,MANCHINESE 4P","2354","Full Year","E","LOTE Level 2","None","","","350"
"731","052860","Mission Bay High School","AK5QENW","Mandarin Chinese 3-4","MANCHINESE 3, 4 (P),MANCHINESE 3,4 IM (P),MANCHINESE 3P,MANCHINESE 4P","2353M","Full Year","E","LOTE Level 2","None","","","350"
"732","052860","Mission Bay High School","AK5QENW","Mandarin Chinese 3-4","MANCHINESE 3, 4 (P),MANCHINESE 3,4 IM (P),MANCHINESE 3P,MANCHINESE 4P","2354M","Full Year","E","LOTE Level 2","None","","","350"
"733","052860","Mission Bay High School","AGTDMQZ","Mandarin Chinese 5-6","MANCHINESE 5,6 (P),MANCHINESE 5,6 IM (P),MANCHINESE 5P,MANCHINESE 6P","2355","Full Year","E","LOTE Level 3","None","","","350"
"734","052860","Mission Bay High School","AGTDMQZ","Mandarin Chinese 5-6","MANCHINESE 5,6 (P),MANCHINESE 5,6 IM (P),MANCHINESE 5P,MANCHINESE 6P","2356","Full Year","E","LOTE Level 3","None","","","350"
"735","052860","Mission Bay High School","AGTDMQZ","Mandarin Chinese 5-6","MANCHINESE 5,6 (P),MANCHINESE 5,6 IM (P),MANCHINESE 5P,MANCHINESE 6P","2355M","Full Year","E","LOTE Level 3","None","","","350"
"736","052860","Mission Bay High School","AGTDMQZ","Mandarin Chinese 5-6","MANCHINESE 5,6 (P),MANCHINESE 5,6 IM (P),MANCHINESE 5P,MANCHINESE 6P","2356M","Full Year","E","LOTE Level 3","None","","","350"
"737","052860","Mission Bay High School","AL783GE","AP Chinese Language and Culture","CHIN LANG/CULT 1,2 AP (HP),CHIN LANGCULT 1 APHP,CHIN LANGCULT 2 APHP","2175","Full Year","E","LOTE Level 4+","AP","","","350"
"738","052860","Mission Bay High School","AL783GE","AP Chinese Language and Culture","CHIN LANG/CULT 1,2 AP (HP),CHIN LANGCULT 1 APHP,CHIN LANGCULT 2 APHP","2176","Full Year","E","LOTE Level 4+","AP","","","350"
"739","052860","Mission Bay High School","ZFNM9T","Mandarin Chinese 7-8","MANCHINESE 7-8,MANCHINESE 7-8 IM,MANCHINESE 7 P,MANCHINESE 8 P","2357","Full Year","E","LOTE Level 4+","None","","","350"
"740","052860","Mission Bay High School","ZFNM9T","Mandarin Chinese 7-8","MANCHINESE 7-8,MANCHINESE 7-8 IM,MANCHINESE 7 P,MANCHINESE 8 P","2358","Full Year","E","LOTE Level 4+","None","","","350"
"741","052860","Mission Bay High School","ZFNM9T","Mandarin Chinese 7-8","MANCHINESE 7-8,MANCHINESE 7-8 IM,MANCHINESE 7 P,MANCHINESE 8 P","2357M","Full Year","E","LOTE Level 4+","None","","","350"
"742","052860","Mission Bay High School","ZFNM9T","Mandarin Chinese 7-8","MANCHINESE 7-8,MANCHINESE 7-8 IM,MANCHINESE 7 P,MANCHINESE 8 P","2358M","Full Year","E","LOTE Level 4+","None","","","350"
"743","052860","Mission Bay High School","GXESAF","Mandarin Chinese 7-8 Honors","MANCHINESE 7-8 HNRS IM,MANCHINESE 7-8 HNRS(HP),MANCHINESE 7 HNRS HP,MANCHINESE 8 HNRS HP","2507M","Full Year","E","LOTE Level 4+","Honors","","","350"
"744","052860","Mission Bay High School","GXESAF","Mandarin Chinese 7-8 Honors","MANCHINESE 7-8 HNRS IM,MANCHINESE 7-8 HNRS(HP),MANCHINESE 7 HNRS HP,MANCHINESE 8 HNRS HP","2508M","Full Year","E","LOTE Level 4+","Honors","","","350"
"745","052860","Mission Bay High School","GXESAF","Mandarin Chinese 7-8 Honors","MANCHINESE 7-8 HNRS IM,MANCHINESE 7-8 HNRS(HP),MANCHINESE 7 HNRS HP,MANCHINESE 8 HNRS HP","2507","Full Year","E","LOTE Level 4+","Honors","","","350"
"746","052860","Mission Bay High School","GXESAF","Mandarin Chinese 7-8 Honors","MANCHINESE 7-8 HNRS IM,MANCHINESE 7-8 HNRS(HP),MANCHINESE 7 HNRS HP,MANCHINESE 8 HNRS HP","2508","Full Year","E","LOTE Level 4+","Honors","","","350"
"747","052860","Mission Bay High School","CAYSXP","Mandarin IB SL","MAND SL IB 1 (HP),MAND SL IB 2 (HP)","2525","Full Year","E","LOTE Level 4+","IB","","","350"
"748","052860","Mission Bay High School","CAYSXP","Mandarin IB SL","MAND SL IB 1 (HP),MAND SL IB 2 (HP)","2526","Full Year","E","LOTE Level 4+","IB","","","350"
"749","052860","Mission Bay High School","FN8TJK4","Spanish 7,8 Honors (H)","SPN 7,8 HNRS (HP),SPN 7 HNRS HP,SPN 8 HNRS HP,SPN 7 HNRS IM (HP),SPN 8 HNRS IM (HP)","2307M","Full Year","E","LOTE Level 4+","Honors","","","350"
"750","052860","Mission Bay High School","FN8TJK4","Spanish 7,8 Honors (H)","SPN 7,8 HNRS (HP),SPN 7 HNRS HP,SPN 8 HNRS HP,SPN 7 HNRS IM (HP),SPN 8 HNRS IM (HP)","2308M","Full Year","E","LOTE Level 4+","Honors","","","350"
"751","052860","Mission Bay High School","JY5N8G","Spanish IB HL1","SP HL1 IB 1HP,SP HL1 IB 2HP,SPN HL1 IB 1,2 (HP)","2429","Full Year","E","LOTE Level 4+","IB","","","350"
"752","052860","Mission Bay High School","JY5N8G","Spanish IB HL1","SP HL1 IB 1HP,SP HL1 IB 2HP,SPN HL1 IB 1,2 (HP)","2430","Full Year","E","LOTE Level 4+","IB","","","350"
"753","052860","Mission Bay High School","BWTBRF","Spanish IB HL2","SP HL2 IB 1HP,SP HL2 IB 2HP,SPN HL2 IB 1-2 (HP)","2431","Full Year","E","LOTE Level 4+","IB","","","350"
"754","052860","Mission Bay High School","BWTBRF","Spanish IB HL2","SP HL2 IB 1HP,SP HL2 IB 2HP,SPN HL2 IB 1-2 (HP)","2432","Full Year","E","LOTE Level 4+","IB","","","350"
"755","052860","Mission Bay High School","BFD4QH","Spanish IB SL","SP SL IB 1-2 (HP)","2427","Full Year","E","LOTE Level 4+","IB","","","350"
"756","052860","Mission Bay High School","BFD4QH","Spanish IB SL","SP SL IB 1-2 (HP)","2428","Full Year","E","LOTE Level 4+","IB","","","350"
"757","052860","Mission Bay High School","TR8FC7","Math Analysis and Approaches IB SL","MATH ANALYSIS SL IB 1-2 (HP)","4690","Full Year","C","Other Advanced Mathematics","IB","","","350"
"758","052860","Mission Bay High School","TR8FC7","Math Analysis and Approaches IB SL","MATH ANALYSIS SL IB 1-2 (HP)","4691","Full Year","C","Other Advanced Mathematics","IB","","","350"
"759","052860","Mission Bay High School","FX4QBY","Math Applications and Interpretation IB SL","MATH APPS SL IB 1-2 (HP)","4697","Full Year","C","Other Advanced Mathematics","IB","","","350"
"760","052860","Mission Bay High School","FX4QBY","Math Applications and Interpretation IB SL","MATH APPS SL IB 1-2 (HP)","4698","Full Year","C","Other Advanced Mathematics","IB","","","350"
"761","052860","Mission Bay High School","KS5FLZ","Design Technology IB HL 2","DESIGN TECH HL2 IB 1,2 (HP),DESIGN TECH HL2 IB 1HP,DESIGN TECH HL2 IB 2HP","3669","Full Year","D","Applied Science","IB","","","350"
"762","052860","Mission Bay High School","KS5FLZ","Design Technology IB HL 2","DESIGN TECH HL2 IB 1,2 (HP),DESIGN TECH HL2 IB 1HP,DESIGN TECH HL2 IB 2HP","3670","Full Year","D","Applied Science","IB","","","350"
"763","052860","Mission Bay High School","GX8YK6","Biology IB HL1","BIO HL1 IB 1(HP),BIO HL1 IB 2(HP)","6197","Full Year","D","Biology / Life Sciences","IB","","","350"
"764","052860","Mission Bay High School","GX8YK6","Biology IB HL1","BIO HL1 IB 1(HP),BIO HL1 IB 2(HP)","6198","Full Year","D","Biology / Life Sciences","IB","","","350"
"765","052860","Mission Bay High School","NJKED8","Biology IB HL2","BIO HL2 IB1(HP),BIO HL2 IB2(HP)","6199","Full Year","D","Biology / Life Sciences","IB","","","350"
"766","052860","Mission Bay High School","NJKED8","Biology IB HL2","BIO HL2 IB1(HP),BIO HL2 IB2(HP)","6196","Full Year","D","Biology / Life Sciences","IB","","","350"
"767","052860","Mission Bay High School","QSYA38","Computer Science IB SL","COMP SCI SL IB 1(HP),COMP SCI SL IB 2(HP)","1070","Full Year","D","Computer Science","IB","","","350"
"768","052860","Mission Bay High School","QSYA38","Computer Science IB SL","COMP SCI SL IB 1(HP),COMP SCI SL IB 2(HP)","1071","Full Year","D","Computer Science","IB","","","350"
"769","052860","Mission Bay High School","AG3AKY","Marine Science IB SL","MAR SCI SL (SBC) IB 1,2 (HP),MAR SCI SL SBC IB 1 HP,MAR SCI SL SBC IB 2 HP","6373","Full Year","D","Interdisciplinary Sciences","IB","","","350"
"770","052860","Mission Bay High School","AG3AKY","Marine Science IB SL","MAR SCI SL (SBC) IB 1,2 (HP),MAR SCI SL SBC IB 1 HP,MAR SCI SL SBC IB 2 HP","6374","Full Year","D","Interdisciplinary Sciences","IB","","","350"
"771","052860","Mission Bay High School","WQ4EH2","Jazz Combo 1,2","JAZZ COMBO 1,2 (P)","5171","Full Year","F","Music","None","","","350"
"772","052860","Mission Bay High School","WQ4EH2","Jazz Combo 1,2","JAZZ COMBO 1,2 (P)","5172","Full Year","F","Music","None","","","350"
"773","052860","Mission Bay High School","FEA75P","Jazz Combo 3,4","JAZZ COMBO 3,4 (P)","5173","Full Year","F","Music","None","","","350"
"774","052860","Mission Bay High School","FEA75P","Jazz Combo 3,4","JAZZ COMBO 3,4 (P)","5174","Full Year","F","Music","None","","","350"
"775","052860","Mission Bay High School","GDPHEA","Jazz Combo 5,6","JAZZ COMBO 5,6 (P)","5175","Full Year","F","Music","None","","","350"
"776","052860","Mission Bay High School","GDPHEA","Jazz Combo 5,6","JAZZ COMBO 5,6 (P)","5176","Full Year","F","Music","None","","","350"
"777","052860","Mission Bay High School","AL7BCK","Jazz Combo 7,8","JAZZ COMBO 7,8 (P)","5177","Full Year","F","Music","None","","","350"
"778","052860","Mission Bay High School","AL7BCK","Jazz Combo 7,8","JAZZ COMBO 7,8 (P)","5178","Full Year","F","Music","None","","","350"
"779","052860","Mission Bay High School","K4ZPCK","Film IB HL1","FILM HL1 IB 1 (HP),FILM HL1 IB 2 (HP)","0392","Full Year","F","Visual Arts","IB","","","350"
"780","052860","Mission Bay High School","K4ZPCK","Film IB HL1","FILM HL1 IB 1 (HP),FILM HL1 IB 2 (HP)","0393","Full Year","F","Visual Arts","IB","","","350"
"781","052860","Mission Bay High School","NG68WE","Film IB HL2","Film HL2 IB 1,2 (HP)","0394","Full Year","F","Visual Arts","IB","","","350"
"782","052860","Mission Bay High School","NG68WE","Film IB HL2","Film HL2 IB 1,2 (HP)","0395","Full Year","F","Visual Arts","IB","","","350"
"783","052860","Mission Bay High School","GCNRXA","Visual Arts IB HL1","VISARTSHL1 IB 1,2 (HP)","0379","Full Year","F","Visual Arts","IB","","","350"
"784","052860","Mission Bay High School","GCNRXA","Visual Arts IB HL1","VISARTSHL1 IB 1,2 (HP)","0380","Full Year","F","Visual Arts","IB","","","350"
"785","052860","Mission Bay High School","QMAJ6W","Visual Arts IB HL2","VISARTHL2IB 1,2 (HP)","0383","Full Year","F","Visual Arts","IB","","","350"
"786","052860","Mission Bay High School","QMAJ6W","Visual Arts IB HL2","VISARTHL2IB 1,2 (HP)","0384","Full Year","F","Visual Arts","IB","","","350"
"787","052860","Mission Bay High School","GF4LXC","Visual Arts IB SL","VIS ARTS SL IB 1 (HP),VIS ARTS SL IB 2 (HP)","0373","Full Year","F","Visual Arts","IB","","","350"
"788","052860","Mission Bay High School","GF4LXC","Visual Arts IB SL","VIS ARTS SL IB 1 (HP),VIS ARTS SL IB 2 (HP)","0374","Full Year","F","Visual Arts","IB","","","350"
"789","052881","Morse High","ADC2PBT","AP Microeconomics","M ECON 1 AP (HP)","6841","Half Year","G","History / Social Science","AP","","","352"
"790","052881","Morse High","L53KJ2","Asian American Pacific Islander (AAPI) Studies","ASN AMER PAC ISL STUDIES (P)","2990","Half Year","G","History / Social Science","None","","","352"
"791","052881","Morse High","YJM5G9","Asian American Studies Advanced Topics","ASN AMER STUDIES ADV TOPICS (HP)","2991","Half Year","G","History / Social Science","Honors","","","352"
"792","052881","Morse High","RNL5SF","Current Events","CURRENT EVENTS 1,2 (P)","1366","Full Year","G","History / Social Science","None","","","352"
"793","052881","Morse High","RNL5SF","Current Events","CURRENT EVENTS 1,2 (P)","1367","Full Year","G","History / Social Science","None","","","352"
"794","052881","Morse High","LR95K2","Entrepreneurial Mindset","JA ENTRP MNDST (P)","0574","Half Year","G","History / Social Science","None","","","352"
"795","052881","Morse High","K78AQ4","Financial Capability 1","JA FINANCIAL CAPABILITY 1(P)","0751","Half Year","G","History / Social Science","None","","","352"
"796","052881","Morse High","QJ42GL","Financial Capability 2","JA FINANCIAL CAPABILITY 2(P)","0752","Half Year","G","History / Social Science","None","","","352"
"797","052881","Morse High","CGN5KE","Financial Literacy","JA FINANCIAL LITERACY (P)","0600","Half Year","G","History / Social Science","None","","","352"
"798","052881","Morse High","GR57Q9","Intro to Teaching & Learning","INT TCH/LRN 1,2 (P),INT TCH/LRN 3,4 (P)","8784","Full Year","G","History / Social Science","None","Education, Child Development, and Family Services","Education","352"
"799","052881","Morse High","GR57Q9","Intro to Teaching & Learning","INT TCH/LRN 1,2 (P),INT TCH/LRN 3,4 (P)","8785","Full Year","G","History / Social Science","None","Education, Child Development, and Family Services","Education","352"
"800","052881","Morse High","GR57Q9","Intro to Teaching & Learning","INT TCH/LRN 1,2 (P),INT TCH/LRN 3,4 (P)","8786","Full Year","G","History / Social Science","None","Education, Child Development, and Family Services","Education","352"
"801","052881","Morse High","GR57Q9","Intro to Teaching & Learning","INT TCH/LRN 1,2 (P),INT TCH/LRN 3,4 (P)","8787","Full Year","G","History / Social Science","None","Education, Child Development, and Family Services","Education","352"
"802","052881","Morse High","BZ5QXW","AVID 9 ELD","AVID 9 A ELD (P),AVID 9 B ELD (P)","0870","Full Year","G","Interdisciplinary","None","","","352"
"803","052881","Morse High","BZ5QXW","AVID 9 ELD","AVID 9 A ELD (P),AVID 9 B ELD (P)","0871","Full Year","G","Interdisciplinary","None","","","352"
"804","052881","Morse High","LWGKTH","English 3,4 Advanced","ENG 3,4 ADV SM(P),ENG 3,4 ADV CL (P),ENG 3 ADV CLP","1572C","Full Year","B","English","None","","","352"
"805","052881","Morse High","LWGKTH","English 3,4 Advanced","ENG 3,4 ADV SM(P),ENG 3,4 ADV CL (P),ENG 3 ADV CLP","1573C","Full Year","B","English","None","","","352"
"806","052881","Morse High","HAN7B5","Honors U.S. History & Geography 1,2 (H)","USH&GE1HRCL(HP),USH&GE2HRCL(HP)","6711C","Full Year","A","U.S. History","Honors","","","352"
"807","052881","Morse High","HAN7B5","Honors U.S. History & Geography 1,2 (H)","USH&GE1HRCL(HP),USH&GE2HRCL(HP)","6712C","Full Year","A","U.S. History","Honors","","","352"
"808","052881","Morse High","LC23E7","World History 1,2 Advanced","World History 1,2 Adv Cluster /W HST 1,2AD CL(P)","6645C","Full Year","A","World History / Cultures / Historical Geography","None","","","352"
"809","052881","Morse High","LC23E7","World History 1,2 Advanced","World History 1,2 Adv Cluster /W HST 1,2AD CL(P)","46C","Full Year","A","World History / Cultures / Historical Geography","None","","","352"
"810","052881","Morse High","F8RPTC","Filipino 7,8","Filipino 7,8 / FILIP 7,8 (P)","2405","Full Year","E","LOTE Level 4+","None","","","352"
"811","052881","Morse High","F8RPTC","Filipino 7,8","Filipino 7,8 / FILIP 7,8 (P)","2406","Full Year","E","LOTE Level 4+","None","","","352"
"812","052881","Morse High","W8D4AK","Ukulele 1,2","UKULELE 1,2 (P)","5363","Full Year","F","Music","None","","","352"
"813","052881","Morse High","W8D4AK","Ukulele 1,2","UKULELE 1,2 (P)","5364","Full Year","F","Music","None","","","352"
"814","052881","Morse High","E5RJDZ","Senior Art Studio 1,2","SR ART ST 1,2 (P)","0371","Full Year","F","Visual Arts","None","","","352"
"815","052881","Morse High","E5RJDZ","Senior Art Studio 1,2","SR ART ST 1,2 (P)","0372","Full Year","F","Visual Arts","None","","","352"
"816","052826","Mt. Everest Academy","LB8KT2","English 3,4","ENGLISH 3,4 SM(P),ENGLISH 3,4 CL(P)","1570S","Full Year","B","English","None","","","395"
"817","052826","Mt. Everest Academy","LB8KT2","English 3,4","ENGLISH 3,4 SM(P),ENGLISH 3,4 CL(P)","1571S","Full Year","B","English","None","","","395"
"818","052826","Mt. Everest Academy","LB8KT2","English 3,4","ENGLISH 3,4 SM(P),ENGLISH 3,4 CL(P)","1570C","Full Year","B","English","None","","","395"
"819","052826","Mt. Everest Academy","LB8KT2","English 3,4","ENGLISH 3,4 SM(P),ENGLISH 3,4 CL(P)","1571C","Full Year","B","English","None","","","395"
"820","052826","Mt. Everest Academy","QA9ZRX","German 1,2","GER 1(P),GER 2(P)","2051","Full Year","E","LOTE Level 1","None","","","395"
"821","052826","Mt. Everest Academy","QA9ZRX","German 1,2","GER 1(P),GER 2(P)","2052","Full Year","E","LOTE Level 1","None","","","395"
"822","052826","Mt. Everest Academy","E9XT3J","German 3,4","GER 3,4 (P)","2053","Full Year","E","LOTE Level 2","None","","","395"
"823","052826","Mt. Everest Academy","E9XT3J","German 3,4","GER 3,4 (P)","2054","Full Year","E","LOTE Level 2","None","","","395"
"824","052826","Mt. Everest Academy","QNGMX9","German 5,6","German 5,6 / GER 5,6(P)","2055","Full Year","E","LOTE Level 3","None","","","395"
"825","052826","Mt. Everest Academy","QNGMX9","German 5,6","German 5,6 / GER 5,6(P)","2056","Full Year","E","LOTE Level 3","None","","","395"
"826","052826","Mt. Everest Academy","AEWRC7N","AP German Language and Culture","GER LNG 1,2 AP (HP)","2062","Full Year","E","LOTE Level 4+","AP","","","395"
"827","052826","Mt. Everest Academy","AEWRC7N","AP German Language and Culture","GER LNG 1,2 AP (HP)","2064","Full Year","E","LOTE Level 4+","AP","","","395"
"828","052826","Mt. Everest Academy","LLR29X","German 7,8 (H)","GER 7-8 HNRS (HP)","2093","Full Year","E","LOTE Level 4+","Honors","","","395"
"829","052826","Mt. Everest Academy","LLR29X","German 7,8 (H)","GER 7-8 HNRS (HP)","2094","Full Year","E","LOTE Level 4+","Honors","","","395"
"830","052867","Patrick Henry High School","NLAXBR","Advanced Family Sociology 1,2","ADV FAM SOC 1,2 (P)","8181","Full Year","G","History / Social Science","None","Education, Child Development, and Family Services","Family and Human Services","336"
"831","052867","Patrick Henry High School","NLAXBR","Advanced Family Sociology 1,2","ADV FAM SOC 1,2 (P)","8182","Full Year","G","History / Social Science","None","Education, Child Development, and Family Services","Family and Human Services","336"
"832","052867","Patrick Henry High School","X5ZWAX","Developmental Psychology of Children 3,4","DEV PSY/CHLD3-4 (P)","8721","Full Year","G","History / Social Science","None","Education, Child Development, and Family Services","Child Development","336"
"833","052867","Patrick Henry High School","QXF6EQ","Computer Science 3,4","COMP SCI 3,4 (P)","4413","Full Year","G","Mathematics - Computer Science","None","Information and Communication Technologies","Software and Systems Development","336"
"834","052867","Patrick Henry High School","QXF6EQ","Computer Science 3,4","COMP SCI 3,4 (P)","4414","Full Year","G","Mathematics - Computer Science","None","Information and Communication Technologies","Software and Systems Development","336"
"835","052867","Patrick Henry High School","END74J","English Literature and Ethnic Studies","LIT & ETHNIC STDY 3,4 (P)","6948","Full Year","B","English","None","","","336"
"836","052867","Patrick Henry High School","END74J","English Literature and Ethnic Studies","LIT & ETHNIC STDY 3,4 (P)","6949","Full Year","B","English","None","","","336"
"837","052867","Patrick Henry High School","BNEBHX","English Literature and Ethnic Studies Advanced","LIT & ETHNIC STDY 3,4 ADV (P)","6991","Full Year","B","English","None","","","336"
"838","052867","Patrick Henry High School","BNEBHX","English Literature and Ethnic Studies Advanced","LIT & ETHNIC STDY 3,4 ADV (P)","6992","Full Year","B","English","None","","","336"
"839","052867","Patrick Henry High School","DG3WKS8","Graphic Design 1,2","GRAPHIC DES 1,2 (P),GRAPHIC DES 1-2 (P)","8633","Full Year","F","Visual Arts","None","","","336"
"840","052870","Point Loma High School","NEYSAK","AP English Language and Composition","English Lang/Comp 1,2 AP / ENGLGCP1,2AP (HP),EDG AP ENGL LANG 1,2 (HP)","4727","Full Year","B","English","AP","","","354"
"841","052870","Point Loma High School","NEYSAK","AP English Language and Composition","English Lang/Comp 1,2 AP / ENGLGCP1,2AP (HP),EDG AP ENGL LANG 1,2 (HP)","4728","Full Year","B","English","AP","","","354"
"842","052870","Point Loma High School","FLTEAK","AP Human Geography","HUMAN GEO AP 1,2 (HP),HUMAN GEO AP 1,2 SM (HP)","6511S","Full Year","A","World History / Cultures / Historical Geography","AP","","","354"
"843","052870","Point Loma High School","FLTEAK","AP Human Geography","HUMAN GEO AP 1,2 (HP),HUMAN GEO AP 1,2 SM (HP)","6512S","Full Year","A","World History / Cultures / Historical Geography","AP","","","354"
"844","052870","Point Loma High School","AG83MKA","Portuguese 1-2","PORT 1-2 (P)","2139","Full Year","E","LOTE Level 1","None","","","354"
"845","052870","Point Loma High School","AG83MKA","Portuguese 1-2","PORT 1-2 (P)","2140","Full Year","E","LOTE Level 1","None","","","354"
"846","052870","Point Loma High School","MS6TDA","Portuguese 3-4","PORTUGUESE 3-4 (P)","2196","Full Year","E","LOTE Level 2","None","","","354"
"847","052870","Point Loma High School","MS6TDA","Portuguese 3-4","PORTUGUESE 3-4 (P)","2197","Full Year","E","LOTE Level 2","None","","","354"
"848","052870","Point Loma High School","FXHCNB","Portuguese 5-6","PORTUGUESE 5-6 (P)","2235","Full Year","E","LOTE Level 3","None","","","354"
"849","052870","Point Loma High School","FXHCNB","Portuguese 5-6","PORTUGUESE 5-6 (P)","2240","Full Year","E","LOTE Level 3","None","","","354"
"850","052870","Point Loma High School","NTJKCP","Portuguese 7-8","PORTUGUESE 7-8 (P)","2532","Full Year","E","LOTE Level 4+","None","","","354"
"851","052870","Point Loma High School","NTJKCP","Portuguese 7-8","PORTUGUESE 7-8 (P)","2533","Full Year","E","LOTE Level 4+","None","","","354"
"852","052870","Point Loma High School","ATP7H3","AP Precalculus","PRCAL 1,2 AP (HP)","4661","Full Year","C","Pre-Calculus","AP","","","354"
"853","052870","Point Loma High School","ATP7H3","AP Precalculus","PRCAL 1,2 AP (HP)","4662","Full Year","C","Pre-Calculus","AP","","","354"
"854","052870","Point Loma High School","HJF9TZ","Guitar 5,6","GUITAR 5,6 (P)","5395","Full Year","F","Music","None","","","354"
"855","052870","Point Loma High School","HJF9TZ","Guitar 5,6","GUITAR 5,6 (P)","5396","Full Year","F","Music","None","","","354"
"856","052870","Point Loma High School","LGXSF9","Introduction to Music Production Technology 1,2","INT MUS PROD 1,2 (P)","3765","Full Year","F","Music","None","Arts, Media, and Entertainment","Performing Arts","354"
"857","052870","Point Loma High School","LGXSF9","Introduction to Music Production Technology 1,2","INT MUS PROD 1,2 (P)","3766","Full Year","F","Music","None","Arts, Media, and Entertainment","Performing Arts","354"
"858","053903","San Diego High School","YLRMGJ","AP Research","AP RESEARCH 1,2 (HP)","4738","Full Year","G","Interdisciplinary","AP","","","356"
"859","053903","San Diego High School","YLRMGJ","AP Research","AP RESEARCH 1,2 (HP)","4739","Full Year","G","Interdisciplinary","AP","","","356"
"860","053903","San Diego High School","WLNZG4","Social Entrepreneurship 1,2 Honors","SOCIAL ENTRP 1 HNRS (HP),SOCIAL ENTRP 2 HNRS (HP)","0657","Full Year","G","Interdisciplinary","Honors","Marketing, Sales, and Service","Entrepreneurship and Self-Employment","356"
"861","053903","San Diego High School","WLNZG4","Social Entrepreneurship 1,2 Honors","SOCIAL ENTRP 1 HNRS (HP),SOCIAL ENTRP 2 HNRS (HP)","0658","Full Year","G","Interdisciplinary","Honors","Marketing, Sales, and Service","Entrepreneurship and Self-Employment","356"
"862","053903","San Diego High School","MS39HR","Theory of Knowledge IB","THRYKNOW IB1HP,THRY KNOW2IB(HP),THRY KNOW1IB(HP),THRY KNOW1IB(P),THRY KNOW2IB(P)","6771","Full Year","G","Interdisciplinary","IB","","","356"
"863","053903","San Diego High School","MS39HR","Theory of Knowledge IB","THRYKNOW IB1HP,THRY KNOW2IB(HP),THRY KNOW1IB(HP),THRY KNOW1IB(P),THRY KNOW2IB(P)","6772","Full Year","G","Interdisciplinary","IB","","","356"
"864","053903","San Diego High School","FFP235","Virtual Enterprise 1,2","VIRTUAL ENTRP 1 (P),VIRTUAL ENTRP 2 (P)","0581","Full Year","G","Interdisciplinary","None","Marketing, Sales, and Service","Entrepreneurship and Self-Employment","356"
"865","053903","San Diego High School","FFP235","Virtual Enterprise 1,2","VIRTUAL ENTRP 1 (P),VIRTUAL ENTRP 2 (P)","0582","Full Year","G","Interdisciplinary","None","Marketing, Sales, and Service","Entrepreneurship and Self-Employment","356"
"866","053903","San Diego High School","CQC3XPY","Anatomy and Physiology for Health Careers","ANAT/PHYS/HC 1,2 (P)","3005","Full Year","G","Science – Biology / Life Sciences","None","Health Science and Medical Technology","Patient Care","356"
"867","053903","San Diego High School","CQC3XPY","Anatomy and Physiology for Health Careers","ANAT/PHYS/HC 1,2 (P)","3006","Full Year","G","Science – Biology / Life Sciences","None","Health Science and Medical Technology","Patient Care","356"
"868","053903","San Diego High School","N7Y29D","Advanced English and Public Health","UCCI ADV ENGL PUBHLTH1 (HP),UCCI ADV ENGL PUBHLTH2 (HP)","0265","Full Year","B","English","Honors","Health Science and Medical Technology","Patient Care","356"
"869","053903","San Diego High School","N7Y29D","Advanced English and Public Health","UCCI ADV ENGL PUBHLTH1 (HP),UCCI ADV ENGL PUBHLTH2 (HP)","0266","Full Year","B","English","Honors","Health Science and Medical Technology","Patient Care","356"
"870","053903","San Diego High School","D52C3Q","History of the Americas IB HL1","HIST OF AMER HL1 IB 1,2 (HP)","6961","Full Year","A","U.S. History","IB","","","356"
"871","053903","San Diego High School","D52C3Q","History of the Americas IB HL1","HIST OF AMER HL1 IB 1,2 (HP)","6962","Full Year","A","U.S. History","IB","","","356"
"872","053903","San Diego High School","A35G2T","History of the Americas IB HL2","HIST OF AMER HL2 IB 1,2 (HP)","6957","Full Year","A","U.S. History","IB","","","356"
"873","053903","San Diego High School","A35G2T","History of the Americas IB HL2","HIST OF AMER HL2 IB 1,2 (HP)","6958","Full Year","A","U.S. History","IB","","","356"
"874","053903","San Diego High School","L8W56J","French IB HL1","FR HL1 IB 2(HP),FR HL1 IB 1(HP)","2040","Full Year","E","LOTE Level 4+","IB","","","356"
"875","053903","San Diego High School","L8W56J","French IB HL1","FR HL1 IB 2(HP),FR HL1 IB 1(HP)","2039","Full Year","E","LOTE Level 4+","IB","","","356"
"876","053903","San Diego High School","QHJ7Y6","French IB HL2","FR HL2 IB 1(HP),FR HL2 IB 2(HP)","2041","Full Year","E","LOTE Level 4+","IB","","","356"
"877","053903","San Diego High School","QHJ7Y6","French IB HL2","FR HL2 IB 1(HP),FR HL2 IB 2(HP)","2042","Full Year","E","LOTE Level 4+","IB","","","356"
"878","053903","San Diego High School","B472GR","French IB SL","FR SL IB 2 (HP),FR SL IB 1 (HP)","2038","Full Year","E","LOTE Level 4+","IB","","","356"
